loan_id,age,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,employment_years,debt_to_income_ratio,num_open_accounts,delinquencies_2yr,risk_rating,probability_of_default,loss_given_default,expected_loss,var_95,var_99,defaulted
LN03726,21,35770.48,44642.38,36,Debt Consolidation,645,16.1,1.248,2,0,BBB,0.0716,0.45,1438.48,3571.39,6696.36,0
LN03727,36,104770.38,106625.67,12,Auto,779,4.4,1.018,11,0,AAA,0.0273,0.45,1310.67,8530.05,15993.85,0
LN03728,24,92135.1,139297.09,24,Education,614,1.6,1.512,4,2,BB,0.2039,0.45,12780.78,11143.77,20894.56,0
LN03729,68,342849.82,356055.34,60,Debt Consolidation,667,5.1,1.039,5,0,BBB,0.0472,0.45,7558.37,28484.43,53408.3,0
LN03730,24,88551.99,187130.29,24,Education,611,6.1,2.113,10,0,BB,0.1281,0.45,10790.99,14970.42,28069.54,1
LN03731,31,46398.86,51762.6,48,Business,784,2.5,1.116,3,0,AAA,0.024,0.45,558.68,4141.01,7764.39,0
LN03732,40,68064.5,59028.13,72,Auto,691,7.1,0.867,2,0,A,0.0463,0.45,1229.12,4722.25,8854.22,0
LN03733,45,46823.37,18684.74,72,Education,618,11.6,0.399,7,0,BB,0.1296,0.45,1089.96,1494.78,2802.71,0
LN03734,46,93454.97,251962.87,60,Debt Consolidation,677,48.6,2.696,3,0,BBB,0.0729,0.45,8264.64,20157.03,37794.43,1
LN03735,65,155608.14,308105.14,12,Debt Consolidation,786,3.9,1.98,9,0,AA,0.0274,0.45,3795.45,24648.41,46215.77,0
LN03736,36,70047.03,56709.42,60,Business,850,16.4,0.81,5,0,AAA,0.0269,0.45,686.7,4536.75,8506.41,0
LN03737,34,90183.8,46121.41,24,Home,672,7.6,0.511,7,1,BBB,0.0709,0.45,1472.53,3689.71,6918.21,0
LN03738,32,84528.6,58038.67,36,Auto,612,0.1,0.687,4,0,BB,0.1682,0.45,4392.62,4643.09,8705.8,0
LN03739,43,53153.44,143743.99,48,Business,713,5.4,2.704,9,0,BBB,0.0588,0.45,3805.42,11499.52,21561.6,0
LN03740,55,63653.61,102640.06,48,Debt Consolidation,635,15.4,1.612,6,0,BB,0.07,0.45,3233.74,8211.2,15396.01,0
LN03741,53,97957.6,266689.72,72,Debt Consolidation,765,0.7,2.723,4,0,BBB,0.0951,0.45,11408.73,21335.18,40003.46,0
LN03742,35,76734.03,177756.03,12,Debt Consolidation,568,2.7,2.317,9,0,B,0.2079,0.45,16633.91,14220.48,26663.4,0
LN03743,47,37148.29,41905.42,72,Home,850,15.9,1.128,2,0,AAA,0.0219,0.45,413.54,3352.43,6285.81,0
LN03744,59,93927.05,81386.52,72,Education,745,1.4,0.866,7,1,A,0.0579,0.45,2119.31,6510.92,12207.98,0
LN03745,70,74602.45,31171.97,72,Education,572,14.8,0.418,2,0,B,0.206,0.45,2889.12,2493.76,4675.8,0
LN03746,33,98627.38,114433.18,24,Auto,601,17.7,1.16,7,0,BB,0.1268,0.45,6528.07,9154.65,17164.98,0
LN03747,40,75182.29,137111.0,36,Home,735,6.5,1.824,11,0,AA,0.0267,0.45,1644.32,10968.88,20566.65,0
LN03748,32,92241.23,185808.54,36,Home,603,17.0,2.014,2,1,BB,0.1553,0.45,12986.07,14864.68,27871.28,0
LN03749,33,179513.66,462684.27,12,Business,728,10.0,2.577,4,0,BBB,0.0521,0.45,10842.52,37014.74,69402.64,0
LN03750,21,53754.34,62675.82,60,Personal,570,14.2,1.166,7,0,B,0.2098,0.45,5918.5,5014.07,9401.37,0
LN03751,74,71216.55,60272.35,72,Personal,732,0.1,0.846,8,1,A,0.096,0.45,2602.66,4821.79,9040.85,0
LN03752,31,29522.15,40355.35,72,Education,850,16.0,1.367,10,0,AAA,0.025,0.45,454.37,3228.43,6053.3,0
LN03753,60,61261.79,75170.16,36,Auto,693,16.4,1.227,8,0,A,0.0439,0.45,1483.94,6013.61,11275.52,0
LN03754,42,49852.51,93018.77,12,Debt Consolidation,717,12.5,1.866,6,0,A,0.0234,0.45,979.94,7441.5,13952.82,0
LN03755,34,55111.58,65475.22,36,Debt Consolidation,686,6.1,1.188,7,0,A,0.041,0.45,1209.11,5238.02,9821.28,0
LN03756,28,38300.49,69361.77,60,Home,697,12.5,1.811,5,0,A,0.0427,0.45,1333.67,5548.94,10404.27,0
LN03757,42,44373.14,36851.56,24,Education,839,15.3,0.83,10,0,AAA,0.0213,0.45,352.51,2948.12,5527.73,0
LN03758,74,42107.47,93599.01,36,Auto,831,2.1,2.223,3,0,A,0.029,0.45,1222.11,7487.92,14039.85,0
LN03759,72,73148.48,199790.45,12,Personal,590,8.1,2.731,10,0,B,0.1549,0.45,13927.46,15983.24,29968.57,0
LN03760,64,44271.56,47274.15,36,Auto,664,6.8,1.068,4,0,BBB,0.049,0.45,1043.32,3781.93,7091.12,0
LN03761,72,54047.51,147931.01,36,Debt Consolidation,679,3.1,2.737,2,0,BBB,0.0763,0.45,5077.21,11834.48,22189.65,0
LN03762,27,90961.55,211932.04,36,Auto,533,1.2,2.33,11,0,CCC,0.2068,0.45,19720.02,16954.56,31789.81,0
LN03763,44,71002.89,49628.07,60,Business,760,2.7,0.699,8,0,AAA,0.0242,0.45,541.27,3970.25,7444.21,0
LN03764,71,146187.58,82571.32,24,Debt Consolidation,563,9.2,0.565,10,0,B,0.2029,0.45,7538.76,6605.71,12385.7,0
LN03765,24,171206.85,275707.91,72,Education,727,1.2,1.61,11,0,AA,0.0291,0.45,3612.12,22056.63,41356.19,0
LN03766,58,117087.16,133805.23,36,Business,673,4.3,1.143,6,0,BBB,0.0414,0.45,2492.95,10704.42,20070.78,0
LN03767,26,70479.84,119417.35,24,Auto,661,18.5,1.694,9,0,BBB,0.0405,0.45,2178.24,9553.39,17912.6,0
LN03768,32,51719.14,104612.36,24,Auto,748,4.7,2.023,11,0,A,0.0238,0.45,1118.43,8368.99,15691.85,0
LN03769,43,88009.33,189983.29,60,Business,736,13.3,2.159,6,0,A,0.0201,0.45,1716.66,15198.66,28497.49,0
LN03770,65,67202.96,173241.9,24,Education,850,12.1,2.578,4,0,BBB,0.0591,0.45,4606.88,13859.35,25986.28,0
LN03771,32,75222.97,134327.46,36,Business,698,13.2,1.786,9,0,A,0.0489,0.45,2956.65,10746.2,20149.12,0
LN03772,60,156459.3,437101.41,48,Personal,618,4.7,2.794,5,0,BB,0.1578,0.45,31032.62,34968.11,65565.21,1
LN03773,44,42612.95,62070.97,24,Debt Consolidation,793,28.9,1.457,2,0,AAA,0.0221,0.45,616.57,4965.68,9310.65,0
LN03774,40,92120.43,57473.79,48,Business,709,29.9,0.624,5,2,BBB,0.1034,0.45,2673.09,4597.9,8621.07,0
LN03775,74,99624.84,55536.98,72,Business,825,7.6,0.557,10,1,A,0.0507,0.45,1268.25,4442.96,8330.55,0
LN03776,38,37188.32,82345.67,12,Business,720,1.1,2.214,7,0,A,0.0265,0.45,982.53,6587.65,12351.85,0
LN03777,28,83616.56,146100.7,72,Education,716,4.9,1.747,2,1,A,0.0533,0.45,3503.5,11688.06,21915.1,0
LN03778,39,87037.49,84117.48,12,Personal,826,7.9,0.966,11,2,BBB,0.1043,0.45,3949.49,6729.4,12617.62,0
LN03779,23,183651.39,274369.01,60,Auto,757,10.5,1.494,9,0,AAA,0.0204,0.45,2512.74,21949.52,41155.35,0
LN03780,48,42466.54,95178.3,72,Home,671,14.0,2.241,8,0,BBB,0.05,0.45,2140.57,7614.26,14276.74,0
LN03781,60,33980.74,24320.39,24,Personal,696,9.1,0.716,2,0,A,0.0471,0.45,515.97,1945.63,3648.06,1
LN03782,66,169556.47,289663.05,72,Auto,699,13.2,1.708,2,2,BBB,0.1295,0.45,16880.49,23173.04,43449.46,0
LN03783,36,94785.37,90742.88,72,Education,850,11.5,0.957,4,0,AAA,0.03,0.45,1223.44,7259.43,13611.43,0
LN03784,54,28035.41,25637.51,48,Personal,781,0.5,0.914,10,0,AAA,0.0604,0.45,696.39,2051.0,3845.63,0
LN03785,51,79490.26,141420.31,72,Business,735,3.2,1.779,3,2,BBB,0.1097,0.45,6983.2,11313.62,21213.05,0
LN03786,46,34353.09,40078.57,60,Auto,734,5.6,1.167,2,0,AA,0.0226,0.45,408.39,3206.29,6011.79,0
LN03787,69,52623.86,124657.32,60,Home,656,15.4,2.369,11,0,BBB,0.0782,0.45,4388.56,9972.59,18698.6,0
LN03788,29,131524.33,61334.3,36,Debt Consolidation,723,5.0,0.466,2,0,AA,0.0227,0.45,626.94,4906.74,9200.14,0
LN03789,43,63217.77,124548.68,48,Personal,672,1.6,1.97,5,0,BBB,0.0435,0.45,2438.18,9963.89,18682.3,0
LN03790,41,42803.63,38518.94,72,Auto,780,7.2,0.9,2,0,AAA,0.0242,0.45,419.68,3081.52,5777.84,0
LN03791,21,51719.68,52924.92,36,Auto,850,1.0,1.023,3,0,AAA,0.0211,0.45,503.56,4233.99,7938.74,0
LN03792,50,135646.09,291583.92,48,Debt Consolidation,682,8.7,2.15,9,0,A,0.0416,0.45,5458.24,23326.71,43737.59,0
LN03793,25,112602.22,262487.5,48,Auto,687,2.3,2.331,7,2,BBB,0.1207,0.45,14259.29,20999.0,39373.12,0
LN03794,54,102225.03,111250.83,48,Business,680,4.2,1.088,10,0,A,0.049,0.45,2451.25,8900.07,16687.62,0
LN03795,21,57294.0,31162.6,72,Auto,564,27.2,0.544,11,0,B,0.2037,0.45,2856.14,2493.01,4674.39,0
LN03796,72,57072.89,103301.03,24,Business,690,9.2,1.81,10,2,BBB,0.1277,0.45,5936.36,8264.08,15495.15,0
LN03797,33,58762.45,51703.98,24,Personal,758,6.8,0.88,8,0,AAA,0.0266,0.45,619.38,4136.32,7755.6,0
LN03798,23,107943.48,45999.72,60,Home,661,5.6,0.426,7,2,BBB,0.1282,0.45,2654.22,3679.98,6899.96,0
LN03799,21,88401.1,174258.21,12,Debt Consolidation,738,4.2,1.971,11,2,BBB,0.1046,0.45,8198.63,13940.66,26138.73,0
LN03800,28,104642.07,190199.97,48,Auto,638,17.8,1.818,9,0,BB,0.0734,0.45,6280.32,15216.0,28530.0,0
LN03801,33,78778.15,45324.28,36,Debt Consolidation,639,0.5,0.575,5,0,BB,0.1153,0.45,2351.79,3625.94,6798.64,0
LN03802,27,121342.11,182918.28,48,Personal,650,1.0,1.507,10,0,BBB,0.071,0.45,5842.34,14633.46,27437.74,0
LN03803,31,100714.83,245686.73,12,Personal,843,2.3,2.439,3,0,A,0.0207,0.45,2286.28,19654.94,36853.01,0
LN03804,71,57615.45,34164.66,24,Home,714,0.3,0.593,2,0,A,0.063,0.45,969.09,2733.17,5124.7,0
LN03805,34,56408.07,154110.28,48,Auto,709,1.5,2.732,11,0,BBB,0.057,0.45,3953.97,12328.82,23116.54,0
LN03806,51,41513.57,36875.52,36,Home,810,7.7,0.888,6,0,AAA,0.0255,0.45,422.82,2950.04,5531.33,0
LN03807,68,63996.23,37225.57,24,Personal,688,2.3,0.582,4,0,A,0.0464,0.45,777.37,2978.05,5583.84,1
LN03808,21,50495.79,101881.94,24,Business,780,1.4,2.018,4,0,A,0.0281,0.45,1286.17,8150.56,15282.29,0
LN03809,64,86982.34,151588.66,12,Personal,652,1.0,1.743,5,0,BBB,0.0776,0.45,5296.41,12127.09,22738.3,0
LN03810,51,101406.21,103013.27,60,Debt Consolidation,713,9.1,1.016,11,2,BBB,0.1014,0.45,4700.9,8241.06,15451.99,0
LN03811,62,139052.23,378466.23,60,Home,683,7.6,2.722,9,0,BBB,0.0743,0.45,12661.38,30277.3,56769.93,0
LN03812,53,118146.88,66418.47,60,Home,694,2.4,0.562,7,0,A,0.0483,0.45,1444.97,5313.48,9962.77,0
LN03813,71,115081.39,291997.68,12,Education,692,29.6,2.537,8,0,BBB,0.0777,0.45,10205.24,23359.81,43799.65,0
LN03814,54,26898.07,61792.44,72,Home,784,7.7,2.297,9,0,A,0.0295,0.45,820.44,4943.4,9268.87,0
LN03815,37,68049.53,126999.92,12,Business,764,0.8,1.866,3,0,AA,0.0603,0.45,3447.13,10159.99,19049.99,0
LN03816,38,57889.38,132230.02,72,Debt Consolidation,647,3.1,2.284,8,0,BBB,0.0738,0.45,4391.63,10578.4,19834.5,0
LN03817,41,102709.31,220511.22,24,Auto,606,4.7,2.147,9,0,BB,0.1205,0.45,11961.13,17640.9,33076.68,0
LN03818,64,60524.49,141288.76,60,Business,655,1.6,2.334,3,0,BBB,0.0783,0.45,4977.29,11303.1,21193.31,0
LN03819,23,50767.9,82381.8,60,Business,813,18.3,1.623,2,0,AA,0.0242,0.45,895.91,6590.54,12357.27,0
LN03820,31,55714.83,36210.94,12,Auto,701,0.2,0.65,2,0,A,0.0666,0.45,1085.73,2896.88,5431.64,0
LN03821,73,136810.41,296982.07,24,Debt Consolidation,761,13.3,2.171,7,0,A,0.0241,0.45,3224.23,23758.57,44547.31,0
LN03822,39,42029.04,34816.95,36,Education,700,1.9,0.828,3,0,A,0.0277,0.45,433.41,2785.36,5222.54,0
LN03823,55,37253.47,17093.51,72,Business,677,2.7,0.459,2,1,BBB,0.0719,0.45,552.97,1367.48,2564.03,0
LN03824,52,132836.89,202187.37,48,Auto,447,0.0,1.522,5,2,CCC,0.3237,0.45,29455.55,16174.99,30328.11,1
LN03825,67,61004.6,138565.21,48,Business,607,4.5,2.271,7,0,BB,0.1265,0.45,7889.17,11085.22,20784.78,0
LN03826,34,101500.57,281131.66,36,Debt Consolidation,724,22.8,2.77,3,0,BBB,0.0587,0.45,7425.9,22490.53,42169.75,0
LN03827,66,155333.62,377372.26,36,Debt Consolidation,694,0.9,2.429,10,0,A,0.0824,0.45,13985.05,30189.78,56605.84,0
LN03828,40,80958.55,123281.75,24,Debt Consolidation,807,10.8,1.523,8,1,A,0.0589,0.45,3269.73,9862.54,18492.26,0
LN03829,27,55083.85,63309.99,60,Home,850,38.3,1.149,9,0,AAA,0.0284,0.45,809.42,5064.8,9496.5,0
LN03830,71,121211.04,78464.2,48,Auto,633,1.2,0.647,7,0,BB,0.0725,0.45,2559.87,6277.14,11769.63,0
LN03831,36,61532.58,127695.1,12,Business,651,14.0,2.075,5,0,BBB,0.0705,0.45,4048.65,10215.61,19154.26,0
LN03832,59,103825.79,80361.92,36,Personal,650,1.6,0.774,9,1,BBB,0.1094,0.45,3956.45,6428.95,12054.29,1
LN03833,59,53923.16,20520.39,24,Education,774,14.3,0.381,6,2,BBB,0.1012,0.45,934.52,1641.63,3078.06,0
LN03834,69,166070.72,150514.93,72,Personal,694,3.5,0.906,11,0,A,0.0488,0.45,3307.57,12041.19,22577.24,0
LN03835,41,184030.79,205747.79,36,Debt Consolidation,712,1.1,1.118,9,2,BBB,0.105,0.45,9721.12,16459.82,30862.17,0
LN03836,63,129373.56,340357.17,60,Auto,716,3.0,2.631,11,0,BBB,0.0517,0.45,7915.6,27228.57,51053.58,0
LN03837,38,169976.45,164310.62,24,Auto,720,10.1,0.967,6,0,AA,0.0202,0.45,1490.98,13144.85,24646.59,0
LN03838,27,92620.54,72644.42,60,Home,686,46.1,0.784,9,1,A,0.0705,0.45,2304.84,5811.55,10896.66,0
LN03839,40,73101.67,189226.36,72,Home,660,13.4,2.589,3,2,BBB,0.158,0.45,13455.64,15138.11,28383.95,0
LN03840,70,102033.99,90437.53,12,Auto,773,4.6,0.886,2,2,BBB,0.1053,0.45,4285.14,7235.0,13565.63,0
LN03841,32,86913.33,227223.91,48,Auto,690,0.2,2.614,5,0,BBB,0.1105,0.45,11299.01,18177.91,34083.59,0
LN03842,44,92156.01,31864.56,48,Education,688,0.2,0.346,5,0,A,0.0881,0.45,1263.23,2549.16,4779.68,0
LN03843,74,75570.86,51078.27,72,Auto,705,3.8,0.676,2,0,A,0.025,0.45,573.8,4086.26,7661.74,0
LN03844,59,84381.26,183258.96,12,Personal,608,9.4,2.172,10,1,BB,0.1582,0.45,13047.34,14660.72,27488.84,0
LN03845,51,51430.74,42515.12,24,Home,608,0.3,0.827,11,0,BB,0.1683,0.45,3219.23,3401.21,6377.27,1
LN03846,59,160664.71,439900.41,12,Personal,739,0.2,2.738,7,0,BBB,0.0999,0.45,19770.05,35192.03,65985.06,0
LN03847,25,41963.36,85638.43,48,Personal,825,6.9,2.041,7,0,A,0.0238,0.45,917.29,6851.07,12845.76,0
LN03848,30,113193.17,312310.47,36,Debt Consolidation,751,2.5,2.759,11,0,BBB,0.0588,0.45,8267.58,24984.84,46846.57,0
LN03849,60,112140.85,238019.19,24,Personal,765,6.2,2.123,5,1,A,0.0536,0.45,5737.95,19041.54,35702.88,0
LN03850,31,71535.7,162655.47,24,Personal,638,1.8,2.274,3,0,BB,0.0723,0.45,5288.65,13012.44,24398.32,1
LN03851,68,65269.67,74422.8,12,Business,696,30.0,1.14,11,0,A,0.0449,0.45,1505.3,5953.82,11163.42,0
LN03852,60,78234.68,136307.6,72,Business,589,7.5,1.742,9,0,B,0.1202,0.45,7373.38,10904.61,20446.14,0
LN03853,43,19997.7,8480.56,36,Debt Consolidation,795,0.6,0.424,4,0,AAA,0.0615,0.45,234.75,678.44,1272.08,0
LN03854,66,89911.79,171378.93,12,Business,850,6.2,1.906,10,1,A,0.0557,0.45,4295.09,13710.31,25706.84,0
LN03855,41,21074.63,34392.6,12,Auto,762,0.5,1.632,6,0,AA,0.0641,0.45,992.34,2751.41,5158.89,0
LN03856,37,69950.69,82612.46,12,Home,690,20.1,1.181,8,0,A,0.0431,0.45,1603.95,6609.0,12391.87,0
LN03857,28,80867.91,110496.02,72,Personal,697,20.0,1.366,3,0,A,0.0447,0.45,2223.31,8839.68,16574.4,1
LN03858,26,56403.96,99103.83,72,Business,834,13.3,1.757,10,1,A,0.0599,0.45,2671.09,7928.31,14865.57,0
LN03859,66,107301.53,165495.27,60,Personal,725,4.3,1.542,4,0,AA,0.0233,0.45,1737.88,13239.62,24824.29,0
LN03860,67,38027.1,54510.08,60,Auto,594,0.8,1.433,3,0,B,0.1667,0.45,4089.07,4360.81,8176.51,0
LN03861,46,69619.55,110890.94,72,Home,658,19.3,1.593,10,0,BBB,0.0767,0.45,3827.95,8871.28,16633.64,0
LN03862,29,114428.4,96722.04,60,Business,662,4.5,0.845,3,1,BBB,0.0769,0.45,3345.57,7737.76,14508.31,0
LN03863,49,183107.78,435059.42,60,Business,850,10.4,2.376,3,1,A,0.0553,0.45,10828.3,34804.75,65258.91,0
LN03864,55,58503.12,113653.8,12,Education,732,3.4,1.943,7,0,AA,0.0277,0.45,1416.53,9092.3,17048.07,0
LN03865,58,73098.34,175058.99,36,Home,777,13.4,2.395,7,0,A,0.0254,0.45,1999.84,14004.72,26258.85,0
LN03866,21,47763.13,130171.63,60,Education,641,28.5,2.725,4,0,BBB,0.1072,0.45,6279.2,10413.73,19525.74,0
LN03867,42,90719.32,221665.6,12,Education,738,9.2,2.443,9,0,A,0.03,0.45,2992.21,17733.25,33249.84,0
LN03868,44,49584.41,69425.52,24,Home,783,4.8,1.4,6,2,BBB,0.1076,0.45,3362.58,5554.04,10413.83,0
LN03869,41,86527.81,32054.45,12,Debt Consolidation,764,16.9,0.37,11,0,AAA,0.0259,0.45,374.21,2564.36,4808.17,0
LN03870,65,56026.12,77210.1,48,Business,610,15.3,1.378,5,0,BB,0.1299,0.45,4512.39,6176.81,11581.52,0
LN03871,48,35300.64,20472.31,72,Personal,774,4.0,0.58,6,2,BBB,0.1091,0.45,1004.79,1637.78,3070.85,0
LN03872,63,138993.35,114804.58,60,Education,708,4.4,0.826,5,0,A,0.0289,0.45,1492.59,9184.37,17220.69,0
LN03873,64,87154.86,242631.77,36,Home,825,3.9,2.784,7,0,BBB,0.0599,0.45,6542.74,19410.54,36394.77,0
LN03874,68,78798.29,75109.54,60,Debt Consolidation,715,4.8,0.953,6,0,A,0.0235,0.45,793.9,6008.76,11266.43,0
LN03875,68,109892.68,157959.55,60,Home,681,28.2,1.437,10,0,A,0.0473,0.45,3362.78,12636.76,23693.93,0
LN03876,44,68129.01,164333.75,60,Auto,658,3.8,2.412,10,0,BBB,0.0782,0.45,5784.78,13146.7,24650.06,0
LN03877,58,97816.56,114435.55,60,Home,640,1.2,1.17,10,0,BBB,0.0772,0.45,3974.23,9154.84,17165.33,0
LN03878,25,181096.13,110198.67,12,Personal,640,0.9,0.609,2,0,BBB,0.1156,0.45,5732.98,8815.89,16529.8,0
LN03879,72,100780.67,226326.37,12,Business,717,0.1,2.246,3,0,A,0.0645,0.45,6571.16,18106.11,33948.96,0
LN03880,72,38374.6,91910.83,48,Debt Consolidation,850,5.6,2.395,4,0,A,0.0278,0.45,1150.74,7352.87,13786.62,0
LN03881,40,55198.48,27254.54,24,Auto,719,9.7,0.494,3,0,A,0.0245,0.45,300.47,2180.36,4088.18,0
LN03882,21,158070.77,177462.17,36,Debt Consolidation,698,4.4,1.123,8,0,A,0.0438,0.45,3498.9,14196.97,26619.33,0
LN03883,35,76901.75,25822.12,12,Home,791,4.8,0.336,9,2,BBB,0.1049,0.45,1219.07,2065.77,3873.32,1
LN03884,34,158909.95,221927.41,36,Education,739,4.5,1.397,4,2,BBB,0.1041,0.45,10394.03,17754.19,33289.11,0
LN03885,74,134127.38,252061.86,72,Debt Consolidation,756,3.3,1.879,6,0,AA,0.0225,0.45,2549.76,20164.95,37809.28,0
LN03886,56,97103.11,119266.65,60,Personal,714,0.7,1.228,11,0,A,0.0612,0.45,3283.15,9541.33,17890.0,0
LN03887,65,178179.76,338613.68,24,Auto,710,19.9,1.9,4,0,A,0.0246,0.45,3748.61,27089.09,50792.05,0
LN03888,71,96475.97,203348.21,36,Debt Consolidation,564,12.7,2.108,6,1,B,0.2377,0.45,21751.4,16267.86,30502.23,0
LN03889,55,84269.92,83065.8,48,Business,657,10.3,0.986,9,0,BBB,0.0779,0.45,2912.66,6645.26,12459.87,0
LN03890,48,60734.74,147799.2,12,Home,607,22.7,2.434,6,0,BB,0.125,0.45,8312.84,11823.94,22169.88,1
LN03891,43,52250.05,74903.38,36,Debt Consolidation,778,4.6,1.434,11,0,AAA,0.0278,0.45,935.97,5992.27,11235.51,0
LN03892,71,86422.63,53167.9,48,Auto,635,6.2,0.615,9,0,BB,0.0711,0.45,1701.71,4253.43,7975.18,1
LN03893,37,230607.08,256816.49,12,Education,807,7.4,1.114,11,2,BBB,0.1021,0.45,11794.93,20545.32,38522.47,1
LN03894,66,77934.28,70888.71,36,Education,662,10.4,0.91,11,0,BBB,0.0466,0.45,1486.27,5671.1,10633.31,0
LN03895,36,47488.45,50043.19,60,Debt Consolidation,600,8.5,1.054,6,0,BB,0.1241,0.45,2795.07,4003.46,7506.48,0
LN03896,46,72281.78,43027.74,60,Personal,702,26.5,0.595,2,0,A,0.0265,0.45,512.76,3442.22,6454.16,0
LN03897,43,78352.02,152457.31,48,Debt Consolidation,591,0.7,1.946,11,1,B,0.1902,0.45,13048.41,12196.58,22868.6,0
LN03898,38,170115.21,265952.94,48,Auto,709,7.9,1.563,11,2,BBB,0.103,0.45,12323.14,21276.24,39892.94,0
LN03899,27,104552.87,124409.68,36,Debt Consolidation,765,21.4,1.19,3,0,AAA,0.0283,0.45,1582.54,9952.77,18661.45,0
LN03900,32,124151.96,213001.39,72,Education,642,23.9,1.716,5,0,BBB,0.0788,0.45,7554.74,17040.11,31950.21,1
LN03901,25,147387.04,267858.38,72,Personal,771,3.7,1.817,7,0,AA,0.023,0.45,2772.38,21428.67,40178.76,0
LN03902,41,27176.02,67034.88,60,Personal,774,7.0,2.467,9,0,A,0.023,0.45,695.01,5362.79,10055.23,0
LN03903,47,100436.48,245175.33,24,Education,712,3.3,2.441,8,0,A,0.0238,0.45,2625.89,19614.03,36776.3,0
LN03904,62,43874.96,44962.93,48,Business,761,0.8,1.025,4,0,AAA,0.0619,0.45,1252.69,3597.03,6744.44,0
LN03905,46,63464.16,32796.77,24,Personal,649,13.4,0.517,4,0,BBB,0.0761,0.45,1123.6,2623.74,4919.52,0
LN03906,21,65008.7,96184.93,12,Education,542,0.7,1.48,7,1,B,0.2751,0.45,11906.89,7694.79,14427.74,1
LN03907,46,127276.89,45336.77,48,Debt Consolidation,683,0.6,0.356,8,0,A,0.0865,0.45,1764.07,3626.94,6800.52,0
LN03908,55,33779.88,89640.47,24,Debt Consolidation,713,5.7,2.654,2,1,BBB,0.0847,0.45,3417.35,7171.24,13446.07,0
LN03909,43,112404.71,302979.66,60,Personal,682,6.1,2.695,11,0,BBB,0.0702,0.45,9570.35,24238.37,45446.95,0
LN03910,24,77883.06,132465.7,36,Debt Consolidation,709,9.5,1.701,8,0,A,0.0236,0.45,1406.55,10597.26,19869.86,0
LN03911,30,45061.31,99718.95,24,Personal,574,5.7,2.213,11,0,B,0.2079,0.45,9327.74,7977.52,14957.84,1
LN03912,43,93769.43,241960.87,12,Education,755,11.6,2.58,7,0,BBB,0.052,0.45,5665.18,19356.87,36294.13,0
LN03913,51,78957.58,215837.42,72,Debt Consolidation,749,1.7,2.734,9,0,BBB,0.0565,0.45,5489.27,17266.99,32375.61,0
LN03914,34,92934.84,101737.3,24,Business,694,2.9,1.095,4,0,A,0.0463,0.45,2121.31,8138.98,15260.6,0
LN03915,54,223137.7,421064.57,24,Home,597,1.3,1.887,4,0,B,0.1293,0.45,24496.65,33685.17,63159.69,0
LN03916,22,41827.57,66128.18,60,Debt Consolidation,646,9.2,1.581,11,0,BBB,0.0705,0.45,2097.21,5290.25,9919.23,0
LN03917,22,143076.09,358312.21,72,Business,639,0.5,2.504,2,0,BB,0.1442,0.45,23254.18,28664.98,53746.83,0
LN03918,36,160623.71,400522.71,48,Personal,720,2.8,2.494,9,0,A,0.0298,0.45,5371.58,32041.82,60078.41,0
LN03919,73,87158.11,63402.43,48,Education,734,13.8,0.727,8,0,AA,0.0296,0.45,845.84,5072.19,9510.36,0
LN03920,36,55436.06,56165.57,12,Business,668,25.7,1.013,5,1,BBB,0.0756,0.45,1909.5,4493.25,8424.84,1
LN03921,25,50916.19,100504.31,48,Auto,631,14.0,1.974,7,0,BB,0.079,0.45,3571.12,8040.34,15075.65,0
LN03922,70,36170.36,27101.95,60,Personal,699,3.5,0.749,11,0,A,0.0428,0.45,522.31,2168.16,4065.29,0
LN03923,38,66517.96,105727.75,12,Debt Consolidation,573,5.0,1.589,6,1,B,0.2364,0.45,11249.21,8458.22,15859.16,0
LN03924,23,54936.68,140687.95,12,Home,800,3.9,2.561,2,0,BBB,0.0549,0.45,3477.15,11255.04,21103.19,0
LN03925,55,64208.21,22748.44,12,Business,705,0.8,0.354,2,0,A,0.0691,0.45,707.21,1819.88,3412.27,0
LN03926,62,34610.6,67984.33,12,Auto,557,5.4,1.964,4,1,B,0.2374,0.45,7263.07,5438.75,10197.65,0
LN03927,52,32876.89,36335.13,12,Home,687,20.5,1.105,11,2,BBB,0.1264,0.45,2066.3,2906.81,5450.27,0
LN03928,46,59839.46,111489.78,48,Debt Consolidation,649,2.6,1.863,7,2,BBB,0.1595,0.45,8000.06,8919.18,16723.47,0
LN03929,55,74873.94,133916.68,36,Home,614,1.5,1.789,4,0,BB,0.1295,0.45,7806.03,10713.33,20087.5,0
LN03930,44,133182.51,171127.63,12,Home,746,0.4,1.285,3,1,A,0.0945,0.45,7274.61,13690.21,25669.14,0
LN03931,27,58194.24,61856.83,36,Auto,768,8.4,1.063,5,0,AAA,0.0293,0.45,814.5,4948.55,9278.52,0
LN03932,24,145642.07,209672.79,72,Business,821,9.9,1.44,7,0,AAA,0.0271,0.45,2557.06,16773.82,31450.92,0
LN03933,38,94294.34,140452.68,36,Personal,673,5.4,1.49,11,2,BBB,0.1272,0.45,8038.42,11236.21,21067.9,1
LN03934,40,128929.48,348609.01,48,Education,759,1.5,2.704,3,0,BBB,0.0528,0.45,8280.22,27888.72,52291.35,0
